epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
173,36813.7,1.15702,0.47233,0.79691,0.98962,0.98319,0.99395,0.7208,0.85981,0.42244,0.80705,0.0008648,0.0008648,0.0008648
174,37036.5,1.15783,0.46254,0.80032,0.99084,0.98319,0.99483,0.71146,0.95521,0.48387,0.8112,0.0008582,0.0008582,0.0008582
175,37250.7,1.13787,0.46116,0.79093,1,0.98307,0.99492,0.72459,0.89351,0.43589,0.80819,0.0008516,0.0008516,0.0008516
176,37465.2,1.14118,0.50016,0.77459,1,0.97984,0.99415,0.7238,0.95021,0.42284,0.81042,0.000845,0.000845,0.000845
177,37663.7,1.18064,0.47379,0.80706,0.99977,0.98319,0.99437,0.73036,0.85083,0.42186,0.81058,0.0008384,0.0008384,0.0008384
178,37886.4,1.12964,0.44642,0.78863,0.99978,0.98319,0.99437,0.71131,0.89807,0.40245,0.81256,0.0008318,0.0008318,0.0008318
179,38092,1.19725,0.48093,0.78537,0.98933,0.98319,0.99381,0.71774,0.90993,0.4983,0.8134,0.0008252,0.0008252,0.0008252
180,38289.9,1.16186,0.49417,0.80374,0.9915,0.98041,0.99434,0.71175,0.92889,0.54151,0.81422,0.0008186,0.0008186,0.0008186
181,38491.5,1.15284,0.48004,0.79274,0.99151,0.98141,0.99449,0.71744,0.88282,0.46703,0.81232,0.000812,0.000812,0.000812
182,38687.6,1.17417,0.462,0.78986,0.99836,0.98319,0.99408,0.71635,0.85569,0.45897,0.80396,0.0008054,0.0008054,0.0008054
183,38895.6,1.15811,0.46857,0.79178,0.99139,0.9676,0.99362,0.72348,0.85347,0.43279,0.80731,0.0007988,0.0007988,0.0007988
184,39103.7,1.18068,0.47438,0.79134,0.99346,0.98319,0.99492,0.71599,0.87056,0.48154,0.80752,0.0007922,0.0007922,0.0007922
185,39288.7,1.1528,0.46824,0.80396,0.99104,0.98319,0.99444,0.73221,0.87426,0.47809,0.80434,0.0007856,0.0007856,0.0007856
186,39507,1.14597,0.46999,0.78519,0.99152,0.98232,0.99403,0.71617,0.909,0.48416,0.8097,0.000779,0.000779,0.000779
187,39707.3,1.13383,0.45449,0.79984,0.98308,0.97642,0.9937,0.73144,0.85875,0.49034,0.80409,0.0007724,0.0007724,0.0007724
188,39913.2,1.11475,0.45751,0.79578,0.98318,0.98231,0.99358,0.71166,0.88015,0.49383,0.80374,0.0007658,0.0007658,0.0007658
189,40119.5,1.1297,0.456,0.79143,0.97258,0.98319,0.99258,0.73229,0.87021,0.50535,0.80334,0.0007592,0.0007592,0.0007592
190,40315.3,1.13382,0.45595,0.77906,0.98284,0.98319,0.99333,0.72153,0.9071,0.51104,0.80699,0.0007526,0.0007526,0.0007526
191,40523.1,1.15732,0.4585,0.80791,0.99151,0.98159,0.99426,0.7358,0.91051,0.47927,0.80828,0.000746,0.000746,0.000746
192,40731.9,1.11274,0.46071,0.79364,0.98042,0.98319,0.9937,0.7203,0.93661,0.50221,0.8097,0.0007394,0.0007394,0.0007394
193,40916.8,1.14055,0.46121,0.79153,0.99145,0.97469,0.99345,0.72005,0.87512,0.51743,0.80352,0.0007328,0.0007328,0.0007328
194,41139.2,1.15076,0.46994,0.78594,0.97977,0.98319,0.99378,0.72224,0.83311,0.41892,0.80432,0.0007262,0.0007262,0.0007262
195,41338.3,1.18443,0.44905,0.79972,0.98326,0.97479,0.99368,0.72185,0.85989,0.39189,0.80625,0.0007196,0.0007196,0.0007196
196,41536.5,1.1534,0.46202,0.79526,0.99663,0.98319,0.9946,0.71774,0.83987,0.40826,0.80881,0.000713,0.000713,0.000713
197,41756.9,1.12296,0.45645,0.79164,1,0.97343,0.99443,0.72427,0.84622,0.41344,0.80438,0.0007064,0.0007064,0.0007064
198,41965.1,1.10223,0.45324,0.79486,0.99945,0.98319,0.99452,0.72098,0.82169,0.41995,0.80707,0.0006998,0.0006998,0.0006998
199,42173,1.11715,0.44932,0.77745,0.99618,0.98319,0.99459,0.72514,0.89613,0.45965,0.8068,0.0006932,0.0006932,0.0006932
200,42381.8,1.13019,0.47162,0.78013,0.98336,0.98319,0.99442,0.72465,0.87189,0.43255,0.80579,0.0006866,0.0006866,0.0006866
201,42566,1.14332,0.46203,0.79341,0.99743,0.98319,0.99483,0.71326,0.87911,0.43484,0.80858,0.00068,0.00068,0.00068
202,42782.4,1.13174,0.46574,0.78917,0.99773,0.98319,0.99437,0.72961,0.86574,0.444,0.80463,0.0006734,0.0006734,0.0006734
203,43014.8,1.13741,0.46085,0.7905,0.99485,0.98319,0.99492,0.7281,0.87775,0.45686,0.80767,0.0006668,0.0006668,0.0006668
204,43220.9,1.15048,0.4593,0.79313,1,0.98307,0.99483,0.72983,0.88988,0.48498,0.80882,0.0006602,0.0006602,0.0006602
205,43461.6,1.12014,0.46352,0.80092,0.99933,0.98319,0.99483,0.72783,0.88053,0.44994,0.80732,0.0006536,0.0006536,0.0006536
206,43684.5,1.15663,0.45766,0.79809,1,0.97777,0.99492,0.72793,0.90135,0.4809,0.81285,0.000647,0.000647,0.000647
207,43925.7,1.10114,0.44132,0.79116,0.99331,0.97479,0.99421,0.72927,0.85048,0.45505,0.80797,0.0006404,0.0006404,0.0006404
208,44162.7,1.09331,0.44988,0.7959,0.98702,0.98319,0.99411,0.72157,0.85951,0.46446,0.8048,0.0006338,0.0006338,0.0006338
209,44369.8,1.11259,0.44684,0.789,1,0.98056,0.99459,0.71997,0.85533,0.4972,0.80767,0.0006272,0.0006272,0.0006272
210,44591.5,1.11527,0.46322,0.7757,0.99885,0.98319,0.99437,0.72274,0.88767,0.48874,0.80867,0.0006206,0.0006206,0.0006206
211,44818.4,1.13092,0.44268,0.78876,0.99627,0.98319,0.99483,0.72197,0.83036,0.46277,0.80541,0.000614,0.000614,0.000614
212,45029.9,1.10741,0.4473,0.79552,0.99369,0.97479,0.99451,0.72047,0.84039,0.49815,0.8056,0.0006074,0.0006074,0.0006074
213,45269.4,1.09668,0.45414,0.78885,1,0.97954,0.99467,0.73658,0.87266,0.51712,0.80657,0.0006008,0.0006008,0.0006008
214,45449.6,1.13691,0.4524,0.79004,0.99147,0.97661,0.99459,0.73344,0.87261,0.56991,0.81021,0.0005942,0.0005942,0.0005942
215,45633.3,1.13252,0.43883,0.79525,0.99613,0.97479,0.99404,0.71872,0.89066,0.57702,0.8131,0.0005876,0.0005876,0.0005876
216,45819.6,1.08751,0.43076,0.78485,0.99447,0.97479,0.99475,0.7285,0.88001,0.57261,0.80723,0.000581,0.000581,0.000581
217,46004.4,1.12576,0.4563,0.78007,0.99639,0.97479,0.99382,0.71304,0.85644,0.53384,0.80692,0.0005744,0.0005744,0.0005744
218,46206,1.08663,0.44002,0.78841,0.99144,0.97276,0.99345,0.72076,0.82729,0.48922,0.80536,0.0005678,0.0005678,0.0005678
219,46411.8,1.12252,0.44436,0.78335,1,0.98318,0.99437,0.7275,0.85637,0.46067,0.80842,0.0005612,0.0005612,0.0005612
220,46615.6,1.15241,0.47038,0.79386,0.99153,0.98377,0.99492,0.73626,0.89489,0.46928,0.80714,0.0005546,0.0005546,0.0005546
221,46823.4,1.1362,0.44062,0.7962,0.99557,0.97479,0.9945,0.73221,0.88903,0.58791,0.80997,0.000548,0.000548,0.000548
222,47019.8,1.11761,0.43591,0.79725,0.9831,0.97789,0.99467,0.72863,0.86204,0.53152,0.80961,0.0005414,0.0005414,0.0005414
223,47235.6,1.07614,0.44251,0.78771,0.998,0.97479,0.99368,0.72718,0.86566,0.5312,0.8053,0.0005348,0.0005348,0.0005348
224,47450.3,1.1153,0.44805,0.78002,0.99883,0.98319,0.99444,0.72649,0.8584,0.45147,0.80582,0.0005282,0.0005282,0.0005282
225,47634.1,1.11204,0.43805,0.7832,1,0.98226,0.99429,0.72297,0.84881,0.43389,0.80484,0.0005216,0.0005216,0.0005216
226,47836.4,1.06108,0.42359,0.79657,1,0.98175,0.99408,0.7288,0.84148,0.42356,0.80557,0.000515,0.000515,0.000515
227,48025.9,1.09526,0.43241,0.78867,0.99151,0.98127,0.99381,0.72977,0.85994,0.44757,0.80504,0.0005084,0.0005084,0.0005084
228,48229.9,1.10396,0.45447,0.78639,1,0.98278,0.99452,0.73869,0.82502,0.3818,0.80321,0.0005018,0.0005018,0.0005018
229,48443.9,1.07036,0.43731,0.78921,0.98657,0.98319,0.99411,0.73127,0.84727,0.43744,0.80422,0.0004952,0.0004952,0.0004952
230,48658.7,1.08665,0.42856,0.78003,1,0.98098,0.99444,0.72187,0.83688,0.45064,0.80412,0.0004886,0.0004886,0.0004886
231,48873.4,1.13488,0.44073,0.79941,0.99669,0.98319,0.99467,0.71779,0.85214,0.44031,0.80733,0.000482,0.000482,0.000482
232,49089,1.11458,0.43909,0.77934,1,0.98018,0.99467,0.72462,0.8705,0.4176,0.80927,0.0004754,0.0004754,0.0004754
233,49273,1.10837,0.43059,0.79612,1,0.98024,0.99483,0.73252,0.87456,0.44416,0.80712,0.0004688,0.0004688,0.0004688
234,49494.9,1.11554,0.44273,0.7916,0.98565,0.97479,0.99348,0.71941,0.84217,0.43555,0.80531,0.0004622,0.0004622,0.0004622
235,49729.5,1.11678,0.45358,0.78844,0.98772,0.98319,0.99373,0.72172,0.86442,0.42692,0.80646,0.0004556,0.0004556,0.0004556
236,49909.7,1.10659,0.4454,0.79291,0.99156,0.98728,0.99391,0.71881,0.85902,0.42264,0.80689,0.000449,0.000449,0.000449
237,50095.3,1.08109,0.43113,0.78391,0.9889,0.98319,0.99357,0.71794,0.85499,0.41953,0.80592,0.0004424,0.0004424,0.0004424
238,50277.6,1.08977,0.43531,0.78805,0.99059,0.98319,0.99392,0.72252,0.86838,0.42632,0.8069,0.0004358,0.0004358,0.0004358
239,50461.7,1.11805,0.46607,0.78002,0.99152,0.98294,0.99425,0.71948,0.85792,0.475,0.80648,0.0004292,0.0004292,0.0004292
240,50648,1.08751,0.46713,0.77831,0.9915,0.98024,0.99435,0.71979,0.91793,0.44289,0.80741,0.0004226,0.0004226,0.0004226
241,50837,1.09275,0.42594,0.80004,0.99145,0.97452,0.99409,0.7275,0.90431,0.48863,0.80781,0.000416,0.000416,0.000416
242,51035.1,1.10306,0.43214,0.7905,0.98783,0.98319,0.99441,0.72722,0.88869,0.47352,0.80461,0.0004094,0.0004094,0.0004094
243,51240.7,1.09673,0.43447,0.7992,0.9858,0.98319,0.99424,0.73204,0.8515,0.46642,0.80363,0.0004028,0.0004028,0.0004028
244,51441.3,1.05219,0.41416,0.79021,0.98639,0.98319,0.99416,0.73174,0.84951,0.44508,0.80385,0.0003962,0.0003962,0.0003962
245,51618.5,1.11073,0.43121,0.78419,0.98895,0.98319,0.99374,0.72583,0.84488,0.44848,0.80326,0.0003896,0.0003896,0.0003896
246,51829.6,1.0913,0.43766,0.79071,0.98794,0.98319,0.99424,0.72962,0.86297,0.45695,0.80459,0.000383,0.000383,0.000383
247,52040.5,1.04669,0.43832,0.78757,0.98319,0.98329,0.99458,0.72704,0.86701,0.46492,0.80662,0.0003764,0.0003764,0.0003764
248,52251.7,1.09427,0.42196,0.79152,0.99095,0.98319,0.99475,0.72956,0.8718,0.45669,0.80513,0.0003698,0.0003698,0.0003698
249,52435.8,1.06716,0.42231,0.79051,0.98709,0.98319,0.99442,0.72756,0.85504,0.45401,0.80396,0.0003632,0.0003632,0.0003632
250,52634.3,1.11089,0.42934,0.80225,0.98696,0.98319,0.99433,0.73209,0.84587,0.45118,0.80434,0.0003566,0.0003566,0.0003566
251,52840.2,1.04245,0.40959,0.78711,0.98764,0.98319,0.99458,0.72597,0.85235,0.43,0.80528,0.00035,0.00035,0.00035
252,53038.2,1.09763,0.43427,0.78965,0.98924,0.98319,0.9945,0.72774,0.86419,0.42441,0.80536,0.0003434,0.0003434,0.0003434
253,53240,1.05962,0.41714,0.79297,0.98826,0.98319,0.99441,0.73228,0.89594,0.45041,0.80736,0.0003368,0.0003368,0.0003368
254,53435.6,1.06305,0.42663,0.7914,0.99146,0.97508,0.99442,0.7272,0.8946,0.47554,0.80656,0.0003302,0.0003302,0.0003302
255,53643.3,1.09211,0.43099,0.79172,0.99153,0.98316,0.99441,0.73312,0.86993,0.44572,0.80432,0.0003236,0.0003236,0.0003236
256,53858.2,1.13838,0.44377,0.78783,0.98174,0.98319,0.99441,0.74159,0.87685,0.4657,0.8068,0.000317,0.000317,0.000317
257,54043.3,1.04436,0.41638,0.78491,0.99143,0.97262,0.99442,0.73602,0.88339,0.51317,0.80704,0.0003104,0.0003104,0.0003104
258,54241.7,1.06434,0.41533,0.79801,0.98995,0.97479,0.99425,0.73402,0.87464,0.50844,0.80668,0.0003038,0.0003038,0.0003038
259,54442.4,1.09095,0.42885,0.77623,0.99149,0.97873,0.99432,0.73468,0.85341,0.48942,0.80706,0.0002972,0.0002972,0.0002972
260,54699.8,1.04958,0.44557,0.78563,0.99149,0.97948,0.99458,0.72885,0.86564,0.5321,0.80775,0.0002906,0.0002906,0.0002906
261,54908.7,1.07198,0.42153,0.79062,0.99144,0.97356,0.99441,0.72807,0.83212,0.48594,0.80395,0.000284,0.000284,0.000284
262,55117.7,1.08966,0.42413,0.79006,1,0.97456,0.99467,0.73552,0.85037,0.50802,0.80306,0.0002774,0.0002774,0.0002774
263,55326.3,1.04647,0.41994,0.77571,0.9929,0.97479,0.99467,0.72656,0.85565,0.50939,0.8056,0.0002708,0.0002708,0.0002708
264,55535.5,1.0764,0.41537,0.8027,1,0.97249,0.99459,0.72636,0.8624,0.47062,0.80558,0.0002642,0.0002642,0.0002642
265,55720.6,1.05379,0.43346,0.79455,1,0.97338,0.99443,0.7325,0.84166,0.41884,0.80497,0.0002576,0.0002576,0.0002576
266,55919.3,1.08653,0.42275,0.79513,1,0.97348,0.99467,0.73513,0.83253,0.41961,0.80414,0.000251,0.000251,0.000251
267,56122.1,1.05637,0.43605,0.78387,1,0.97525,0.99475,0.72933,0.84263,0.41776,0.80416,0.0002444,0.0002444,0.0002444
268,56323.3,1.11547,0.42967,0.78304,1,0.97682,0.99475,0.72405,0.84917,0.39555,0.80472,0.0002378,0.0002378,0.0002378
269,56526.7,1.06432,0.43061,0.78571,0.99438,0.98319,0.99492,0.728,0.85179,0.39442,0.80426,0.0002312,0.0002312,0.0002312
270,56745.8,1.08887,0.42345,0.79378,1,0.97547,0.99483,0.72555,0.85753,0.41001,0.80484,0.0002246,0.0002246,0.0002246
271,56954.1,1.04269,0.41486,0.78924,1,0.97999,0.99483,0.72507,0.86373,0.40934,0.80624,0.000218,0.000218,0.000218
272,57162.8,1.03489,0.42049,0.78482,1,0.98118,0.99483,0.72856,0.83928,0.39454,0.80722,0.0002114,0.0002114,0.0002114
273,57347.4,1.05813,0.42485,0.78343,1,0.97986,0.99475,0.72678,0.84928,0.39308,0.80863,0.0002048,0.0002048,0.0002048
274,57551.5,1.04179,0.42721,0.7751,1,0.98154,0.99467,0.72926,0.8461,0.38311,0.80832,0.0001982,0.0001982,0.0001982
275,57742.1,1.05404,0.45532,0.7854,0.99774,0.98319,0.99467,0.73512,0.85519,0.38618,0.80706,0.0001916,0.0001916,0.0001916
276,57939.5,1.03496,0.41771,0.78873,0.9988,0.98319,0.99459,0.73085,0.86468,0.39894,0.80651,0.000185,0.000185,0.000185
277,58144.9,1.08606,0.42396,0.78974,0.99642,0.98319,0.99492,0.73127,0.88041,0.40575,0.80801,0.0001784,0.0001784,0.0001784
278,58346.4,1.07519,0.42052,0.78231,0.99147,0.97675,0.99451,0.73071,0.8732,0.39771,0.8071,0.0001718,0.0001718,0.0001718
279,58556.6,1.05268,0.41332,0.78605,1,0.98159,0.99437,0.73013,0.87246,0.38905,0.80636,0.0001652,0.0001652,0.0001652
280,58766.7,1.04998,0.40861,0.78654,0.99704,0.98319,0.99492,0.7324,0.85841,0.39068,0.80694,0.0001586,0.0001586,0.0001586
281,58937,1.06114,0.42214,0.78835,0.99763,0.98319,0.99437,0.73089,0.8621,0.41601,0.80648,0.000152,0.000152,0.000152
282,59135.1,1.07016,0.4275,0.79294,0.99839,0.98319,0.99429,0.73136,0.86511,0.42756,0.80768,0.0001454,0.0001454,0.0001454
283,59340.2,1.04953,0.42692,0.78114,0.99705,0.98319,0.99437,0.7286,0.87496,0.43365,0.80844,0.0001388,0.0001388,0.0001388
284,59545.1,1.03026,0.41902,0.78419,0.99154,0.98452,0.99492,0.72913,0.86687,0.42353,0.80598,0.0001322,0.0001322,0.0001322
285,59766.8,1.07061,0.42378,0.78959,1,0.97928,0.99475,0.73318,0.85859,0.41482,0.80527,0.0001256,0.0001256,0.0001256
286,59968.8,1.04842,0.41497,0.78163,0.9923,0.97479,0.99413,0.73292,0.85231,0.4106,0.80459,0.000119,0.000119,0.000119
287,60184.1,1.01391,0.41474,0.79131,0.99216,0.97479,0.99421,0.73584,0.86382,0.41229,0.80504,0.0001124,0.0001124,0.0001124
288,60395.2,1.04161,0.41102,0.78742,0.99195,0.97479,0.99421,0.73813,0.85891,0.41681,0.80498,0.0001058,0.0001058,0.0001058
289,60593.4,1.0216,0.39172,0.7858,0.99152,0.98228,0.99421,0.73671,0.85102,0.4134,0.80493,9.92e-05,9.92e-05,9.92e-05
290,60795.4,1.03209,0.40722,0.80259,0.99152,0.98261,0.99421,0.73887,0.8437,0.40705,0.80438,9.26e-05,9.26e-05,9.26e-05
291,60947.8,1.01604,0.41683,0.74165,0.98617,0.97479,0.99416,0.72847,0.87064,0.42004,0.80475,8.6e-05,8.6e-05,8.6e-05
292,61065.3,1.04621,0.42466,0.76448,0.9888,0.97479,0.99367,0.72994,0.86834,0.43073,0.80614,7.94e-05,7.94e-05,7.94e-05
293,61179.4,1.07473,0.42134,0.78218,0.98803,0.97479,0.99359,0.73354,0.85549,0.42909,0.80525,7.28e-05,7.28e-05,7.28e-05
294,61290,1.08537,0.42348,0.7726,0.98712,0.97479,0.99366,0.72421,0.86818,0.42876,0.80559,6.62e-05,6.62e-05,6.62e-05
295,61402.9,1.04663,0.41818,0.7523,0.98665,0.97479,0.99366,0.72698,0.86341,0.42846,0.80516,5.96e-05,5.96e-05,5.96e-05
296,61514.2,1.0711,0.41117,0.77284,0.99149,0.97934,0.99341,0.72517,0.86676,0.4318,0.80524,5.3e-05,5.3e-05,5.3e-05
297,61674.5,1.04234,0.3979,0.76356,0.99149,0.97941,0.9935,0.72539,0.85693,0.43396,0.80484,4.64e-05,4.64e-05,4.64e-05
298,61820.9,1.0492,0.43203,0.78183,0.99149,0.97961,0.9935,0.73257,0.85232,0.42593,0.80418,3.98e-05,3.98e-05,3.98e-05
299,61979.4,1.0379,0.40379,0.78022,0.99149,0.97933,0.99366,0.73076,0.86068,0.4208,0.80371,3.32e-05,3.32e-05,3.32e-05
300,62129.6,1.01755,0.413,0.76859,0.99149,0.97939,0.99375,0.72866,0.86703,0.4225,0.80359,2.66e-05,2.66e-05,2.66e-05
